id	state_name	county_name	pop2014	bush_donors	bush_donations	carson_donors	carson_donations	christie_donors	christie_donations	clinton_donors	clinton_donations	cruz_donors	cruz_donations	fiorina_donors	fiorina_donations	graham_donors	graham_donations	huckabee_donors	huckabee_donations	jindal_donors	jindal_donations	kasich_donors	kasich_donations	omalley_donors	omalley_donations	pataki_donors	pataki_donations	paul_donors	paul_donations	rubio_donors	rubio_donations	sanders_donors	sanders_donations	santorum_donors	santorum_donations	trump_donors	trump_donations
47069	Tennessee	Hardeman County	25965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47071	Tennessee	Hardin County	25870	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	276
47073	Tennessee	Hawkins County	56735	0	0	0	0	0	0	0	0	2	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	0	0	1	250
47075	Tennessee	Haywood County	18185	0	0	1	200	0	0	0	0	2	1250	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47077	Tennessee	Henderson County	28009	1	1000	3	650	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0
47079	Tennessee	Henry County	32204	0	0	0	0	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	0	0	0	0	0	0	1	250
47081	Tennessee	Hickman County	24384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47083	Tennessee	Houston County	8267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47085	Tennessee	Humphreys County	18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47087	Tennessee	Jackson County	11568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47089	Tennessee	Jefferson County	52677	0	0	5	2050	0	0	0	0	5	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47091	Tennessee	Johnson County	17859	0	0	0	0	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47093	Tennessee	Knox County	448644	78	362705	41	25150	0	0	18	17616	21	11545	13	10200	2	3500	5	3600	0	0	3	5650	1	2700	0	0	6	6856	14	5100	11	7250	0	0	5	2500
47095	Tennessee	Lake County	7631	0	0	0	0	0	0	0	0	4	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47097	Tennessee	Lauderdale County	27382	0	0	0	0	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47099	Tennessee	Lawrence County	42274	0	0	3	700	0	0	2	1300	0	0	0	0	0	0	5	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47101	Tennessee	Lewis County	11906	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	205
47103	Tennessee	Lincoln County	33637	2	5500	2	1250	0	0	0	0	1	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47105	Tennessee	Loudon County	50771	0	0	1	500	0	0	1	224	1	250	3	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	1	2700
47111	Tennessee	Macon County	23003	0	0	0	0	0	0	0	0	5	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200	0	0	1	250
47113	Tennessee	Madison County	98178	0	0	3	2500	0	0	7	11550	5	2165	0	0	0	0	3	1500	0	0	0	0	0	0	0	0	0	0	1	500	2	500	0	0	2	750
47115	Tennessee	Marion County	28407	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47117	Tennessee	Marshall County	31269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47119	Tennessee	Maury County	85515	0	0	1	250	0	0	0	0	3	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	0	0	0	0	0	0
47107	Tennessee	McMinn County	52626	1	500	5	1400	0	0	0	0	2	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1500	0	0	2	500	0	0	0	0
47109	Tennessee	McNairy County	26267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47121	Tennessee	Meigs County	11701	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250
47123	Tennessee	Monroe County	45233	0	0	2	400	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47125	Tennessee	Montgomery County	189961	0	0	7	2012	0	0	1	1000	3	1500	1	500	0	0	0	0	0	0	0	0	0	0	0	0	5	1689	0	0	1	250	0	0	1	250
47127	Tennessee	Moore County	6319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47129	Tennessee	Morgan County	21660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0
47131	Tennessee	Obion County	30941	0	0	0	0	0	0	0	0	1	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47133	Tennessee	Overton County	22028	0	0	0	0	0	0	2	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47135	Tennessee	Perry County	7822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47137	Tennessee	Pickett County	5124	0	0	0	0	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47139	Tennessee	Polk County	16730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	0	0	0	0
47141	Tennessee	Putnam County	74165	1	1000	3	750	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	764	0	0	0	0
47143	Tennessee	Rhea County	32641	0	0	3	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2617	0	0	0	0
47145	Tennessee	Roane County	52748	5	30400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47147	Tennessee	Robertson County	68079	0	0	0	0	0	0	1	100	1	1000	0	0	2	1000	0	0	0	0	0	0	2	5400	0	0	0	0	0	0	0	0	0	0	0	0
47149	Tennessee	Rutherford County	288906	14	24650	18	7450	0	0	8	11540	12	13150	2	750	0	0	2	4700	1	25000	0	0	0	0	0	0	5	11050	0	0	5	1031	0	0	0	0
47151	Tennessee	Scott County	21987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0
47153	Tennessee	Sequatchie County	14704	0	0	1	300	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47155	Tennessee	Sevier County	95110	0	0	9	2320	0	0	0	0	4	1400	1	250	0	0	8	21600	0	0	0	0	0	0	0	0	0	0	1	1250	0	0	0	0	0	0
47157	Tennessee	Shelby County	938803	18	27600	38	15803	1	2500	98	53495	35	15400	19	13775	0	0	21	20250	0	0	3	5650	3	6400	0	0	6	6351	18	13400	13	5287	1	250	5	2353
47159	Tennessee	Smith County	19009	1	25000	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47161	Tennessee	Stewart County	13279	0	0	1	200	0	0	0	0	4	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47163	Tennessee	Sullivan County	157047	17	40350	16	4100	0	0	3	3250	12	8650	0	0	0	0	3	3750	0	0	1	500	0	0	0	0	4	1500	1	300	0	0	0	0	3	750
47165	Tennessee	Sumner County	172706	2	2000	23	12400	0	0	1	1000	12	8250	6	4100	0	0	3	1500	0	0	1	250	0	0	0	0	0	0	5	1955	1	250	0	0	1	250
47167	Tennessee	Tipton County	61623	0	0	3	725	0	0	1	2000	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47169	Tennessee	Trousdale County	8002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47171	Tennessee	Unicoi County	17963	0	0	8	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47173	Tennessee	Union County	19113	2	5400	0	0	0	0	2	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	0	0
47175	Tennessee	Van Buren County	5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47177	Tennessee	Warren County	39969	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47179	Tennessee	Washington County	126242	19	47200	7	2312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200	1	1000	2	550	0	0	1	250
47181	Tennessee	Wayne County	16913	0	0	0	0	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	0	0
47183	Tennessee	Weakley County	34373	0	0	0	0	0	0	2	2950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47185	Tennessee	White County	26301	0	0	3	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	1	500
47187	Tennessee	Williamson County	205226	44	138950	71	48803	0	0	35	60950	29	22250	17	6250	0	0	21	31800	2	100250	4	3250	5	2750	0	0	13	7553	16	9950	7	1900	2	4200	3	1500
47189	Tennessee	Wilson County	125376	2	5400	8	2882	0	0	2	2950	5	1800	1	500	0	0	4	6400	0	0	0	0	0	0	0	0	1	500	0	0	2	500	0	0	3	5729
48001	Texas	Anderson County	57627	5	4500	10	3400	0	0	0	0	3	1250	2	1000	0	0	2	1000	1	500	0	0	0	0	0	0	1	2000	1	500	0	0	1	500	0	0
48003	Texas	Andrews County	17477	0	0	1	300	0	0	0	0	4	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1113	0	0	0	0	0	0	0	0
48005	Texas	Angelina County	87750	0	0	2	500	0	0	4	5900	11	4400	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2500	0	0	0	0	2	1250
48007	Texas	Aransas County	24972	0	0	4	2000	0	0	0	0	4	1700	0	0	0	0	0	0	0	0	0	0	0	0	1	250	1	201	0	0	2	500	0	0	0	0
48009	Texas	Archer County	8811	0	0	2	472	0	0	0	0	6	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0
48011	Texas	Armstrong County	1955	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48013	Texas	Atascosa County	47774	0	0	2	750	0	0	0	0	13	4400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48015	Texas	Austin County	29114	2	500	2	500	0	0	0	0	14	17550	0	0	0	0	1	300	0	0	0	0	0	0	0	0	1	250	1	250	2	500	0	0	0	0
48017	Texas	Bailey County	6910	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48019	Texas	Bandera County	20892	0	0	0	0	0	0	0	0	11	3650	1	2700	0	0	0	0	0	0	0	0	0	0	0	0	2	402	0	0	2	1200	0	0	1	250
48021	Texas	Bastrop County	78069	0	0	10	4812	0	0	1	300	11	5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	1	250	1	360	0	0	0	0
48023	Texas	Baylor County	3592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48025	Texas	Bee County	32863	0	0	1	250	0	0	0	0	9	5250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48027	Texas	Bell County	329140	2	7700	20	8675	0	0	20	1408	48	25450	3	1250	0	0	0	0	0	0	0	0	0	0	0	0	3	701	5	5450	4	1500	0	0	2	500
48029	Texas	Bexar County	1855866	120	384351	92	32965	1	250000	154	274444	264	299593	54	41550	7	11750	6	7400	1	1000	2	3700	3	2250	0	0	33	23858	53	46970	36	14163	1	200	14	9394
48031	Texas	Blanco County	10812	0	0	2	1500	0	0	0	0	7	4150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48033	Texas	Borden County	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48035	Texas	Bosque County	17780	0	0	6	1975	0	0	0	0	3	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48037	Texas	Bowie County	93275	2	26000	5	2150	0	0	2	3200	8	9500	0	0	0	0	34	38250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250
48039	Texas	Brazoria County	338124	4	1250	24	10100	1	250	14	10719	62	41450	5	1900	0	0	1	250	0	0	0	0	0	0	0	0	36	32907	3	2920	4	1950	0	0	8	2614
48041	Texas	Brazos County	209152	9	9300	17	16051	0	0	9	2441	47	19574	8	4013	0	0	1	600	0	0	1	500	0	0	0	0	8	2452	2	700	4	1300	0	0	0	0
48043	Texas	Brewster County	9173	1	2700	1	200	0	0	0	0	3	8600	2	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0
48045	Texas	Briscoe County	1536	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48047	Texas	Brooks County	7194	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48049	Texas	Brown County	37653	0	0	2	400	0	0	0	0	9	2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	525	0	0	0	0
48051	Texas	Burleson County	17253	0	0	0	0	0	0	1	283	2	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48053	Texas	Burnet County	44943	1	500	8	2250	0	0	2	500	26	31700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1250	1	300	0	0	0	0	0	0
48055	Texas	Caldwell County	39810	0	0	1	300	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	1	2700	0	0	0	0	0	0	0	0	0	0	0	0
48057	Texas	Calhoun County	21797	0	0	1	300	0	0	0	0	3	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2000	0	0	0	0	0	0	0	0
48059	Texas	Callahan County	13513	0	0	0	0	0	0	0	0	3	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48061	Texas	Cameron County	420392	28	61400	14	4650	0	0	16	23442	18	9300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1000	2	500	0	0	1	500
48063	Texas	Camp County	12621	3	18700	0	0	0	0	0	0	1	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48065	Texas	Carson County	6013	0	0	1	250	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48067	Texas	Cass County	30261	0	0	0	0	0	0	0	0	1	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	237	0	0	0	0	0	0	0	0
48069	Texas	Castro County	7781	0	0	0	0	0	0	0	0	3	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48071	Texas	Chambers County	38145	0	0	0	0	0	0	0	0	29	35350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2700
48073	Texas	Cherokee County	50902	0	0	1	1000	0	0	1	250	3	1700	0	0	0	0	2	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48075	Texas	Childress County	7089	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48077	Texas	Clay County	10370	0	0	1	250	0	0	0	0	1	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48079	Texas	Cochran County	2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48081	Texas	Coke County	3254	0	0	2	900	0	0	0	0	4	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48083	Texas	Coleman County	8430	0	0	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48085	Texas	Collin County	885241	27	160200	87	43505	13	29850	46	54145	176	323175	28	18800	0	0	4	5400	2	6000	6	5950	4	2500	0	0	21	62919	27	24720	18	9000	37	61840	4	1500
48087	Texas	Collingsworth County	3017	0	0	0	0	0	0	0	0	4	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48089	Texas	Colorado County	20719	0	0	0	0	0	0	0	0	16	14950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48091	Texas	Comal County	123694	4	6650	22	10700	0	0	3	3600	51	24200	5	2550	0	0	1	350	0	0	0	0	2	5400	0	0	2	2908	8	8850	0	0	0	0	3	1636
48093	Texas	Comanche County	13550	0	0	0	0	0	0	0	0	3	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	200	0	0	0	0
48095	Texas	Concho County	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48097	Texas	Cooke County	38761	1	500	4	1050	0	0	1	250	5	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	1	250	0	0	1	500
48099	Texas	Coryell County	75562	0	0	3	3200	0	0	0	0	10	3450	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	1	250
48101	Texas	Cottle County	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48103	Texas	Crane County	4950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48105	Texas	Crockett County	3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	0	0	0	0	0	0	0	0
48107	Texas	Crosby County	5899	0	0	0	0	0	0	0	0	2	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48109	Texas	Culberson County	2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48111	Texas	Dallam County	7135	0	0	1	500	0	0	0	0	13	12150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48113	Texas	Dallas County	2518638	465	7686099	240	163005	107	583385	576	912310	721	936768	130	244887	22	26751	24	75150	8	39250	17	78300	8	27900	3	750	75	221975	345	676268	60	26180	43	75490	23	14418
48115	Texas	Dawson County	13372	1	250	1	300	0	0	0	0	3	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48123	Texas	DeWitt County	20684	0	0	3	1450	0	0	0	0	13	5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0
48117	Texas	Deaf Smith County	19195	0	0	1	250	0	0	0	0	3	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1000	0	0	0	0	0	0
48119	Texas	Delta County	5238	0	0	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48121	Texas	Denton County	753363	35	148100	88	54207	2	7700	42	83330	192	147926	24	22500	0	0	5	3250	0	0	4	1250	0	0	0	0	10	2510	49	47100	15	3700	22	37500	18	16325
48125	Texas	Dickens County	2218	0	0	0	0	0	0	0	0	2	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48127	Texas	Dimmit County	11089	0	0	1	200	0	0	0	0	3	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48129	Texas	Donley County	3543	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0
48131	Texas	Duval County	11533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48133	Texas	Eastland County	18176	0	0	1	1000	0	0	0	0	46	1.51E+07	0	0	0	0	2	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250
48135	Texas	Ector County	153904	1	250	13	3900	0	0	3	1500	45	52751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2700	6	4250	1	250	0	0	0	0
48137	Texas	Edwards County	1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48141	Texas	El Paso County	833487	21	93250	33	12650	0	0	51	43799	53	25250	2	450	0	0	0	0	0	0	0	0	0	0	0	0	3	701	10	5200	1	250	0	0	2	1250
48139	Texas	Ellis County	159317	1	2700	12	4350	0	0	1	300	38	20650	0	0	0	0	2	400	0	0	0	0	0	0	0	0	1	217	3	1000	1	500	0	0	0	0
48143	Texas	Erath County	40147	0	0	0	0	0	0	0	0	6	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48145	Texas	Falls County	16989	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48147	Texas	Fannin County	33752	0	0	0	0	0	0	3	1025	3	1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250
48149	Texas	Fayette County	24833	0	0	11	14600	0	0	0	0	13	5356	4	3950	0	0	3	5200	0	0	1	250	0	0	0	0	6	2150	6	1750	1	2000	0	0	0	0
48151	Texas	Fisher County	3831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48153	Texas	Floyd County	5949	0	0	1	250	0	0	0	0	1	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48155	Texas	Foard County	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48157	Texas	Fort Bend County	685345	15	28050	51	25100	0	0	42	57700	185	122865	14	8760	0	0	0	0	2	5400	3	1000	0	0	0	0	21	13450	16	10650	7	2300	1	250	4	1750
48159	Texas	Franklin County	10600	0	0	1	250	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250	0	0	0	0	0	0
48161	Texas	Freestone County	19762	0	0	1	250	0	0	0	0	6	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48163	Texas	Frio County	18531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48165	Texas	Gaines County	19425	0	0	0	0	0	0	0	0	8	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48167	Texas	Galveston County	314198	9	6450	22	8650	2	10000	25	26148	82	45850	6	4250	0	0	3	1000	0	0	1	500	1	2500	0	0	9	6410	11	10400	7	2742	0	0	1	250
48169	Texas	Garza County	6435	0	0	2	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48171	Texas	Gillespie County	25520	2	3200	9	3000	0	0	1	2000	21	6650	0	0	0	0	2	1200	0	0	0	0	0	0	0	0	2	500	0	0	0	0	0	0	1	1000
48173	Texas	Glasscock County	1291	0	0	5	1250	0	0	0	0	1	1000	0	0	3	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48175	Texas	Goliad County	7549	0	0	2	1250	0	0	0	0	1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48177	Texas	Gonzales County	20462	0	0	2	500	0	0	0	0	9	4825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48179	Texas	Gray County	23044	0	0	0	0	0	0	0	0	3	1000	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	250
48181	Texas	Grayson County	123534	0	0	15	17360	0	0	11	7555	27	27250	2	500	0	0	4	1350	0	0	0	0	0	0	0	0	0	0	2	750	0	0	1	1000	0	0
48183	Texas	Gregg County	123204	15	20600	9	4075	0	0	13	7300	34	27725	5	1500	0	0	0	0	0	0	0	0	0	0	0	0	5	1701	4	950	1	250	0	0	1	250
48185	Texas	Grimes County	27172	1	500	3	1550	0	0	0	0	10	5550	0	0	0	0	2	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	310
48187	Texas	Guadalupe County	147250	0	0	8	2100	0	0	1	500	20	16850	3	5650	0	0	1	250	0	0	0	0	0	0	0	0	0	0	4	2250	0	0	0	0	0	0
48189	Texas	Hale County	34720	0	0	2	500	0	0	0	0	5	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48191	Texas	Hall County	3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48193	Texas	Hamilton County	8199	0	0	3	1000	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	0	0	0	0	0	16	13296	0	0	0	0	0	0	1	210
